witness_x,witness_y,witness_z,witness_cost,rep_x,rep_y,rep_z,rep_cost
38.6584,-2.47654,-84.4252,inf,38.6584,-2.47654,-84.4252,188.195
34.2964,-1.6789,-86.8519,inf,34.2964,-1.6789,-86.8519,193.225
15.5607,0.274252,-95.7522,inf,15.5607,0.274252,-95.7522,213.808
80.0798,-26.3576,-51.322,inf,80.0798,-26.3576,-51.322,132.566
15.5605,0.274665,-95.7516,inf,15.5605,0.274665,-95.7516,213.808
15.5625,0.2708,-95.7574,inf,15.5625,0.2708,-95.7574,213.808
29.7744,-1.96934,-88.9891,inf,29.7744,-1.96934,-88.9891,197.997
131.858,-30.4816,-26.1804,inf,131.858,-30.4816,-26.1804,75.5627
94.2039,-20.2357,-54.5928,inf,94.2039,-20.2357,-54.5928,122.716
15.5625,0.270806,-95.7574,inf,15.5625,0.270806,-95.7574,213.808
15.5626,0.270945,-95.7575,inf,15.5626,0.270945,-95.7575,213.808
82.8894,-17.4136,-60.8191,inf,82.8894,-17.4136,-60.8191,135.925
15.5624,0.27119,-95.757,inf,15.5624,0.27119,-95.757,213.808
15.5625,0.270761,-95.7573,inf,15.5625,0.270761,-95.7573,213.808
15.5623,0.271245,-95.7569,inf,15.5623,0.271245,-95.7569,213.808
15.5623,0.271205,-95.7569,inf,15.5623,0.271205,-95.7569,213.808
207.048,-45.1598,-2.53969,inf,NULL,NULL,NULL,NULL
15.5622,0.27123,-95.7567,inf,15.5622,0.27123,-95.7567,213.808
63.2131,-18.2535,-65.3854,inf,63.2131,-18.2535,-65.3854,154.899
15.5625,0.2708,-95.7573,inf,15.5625,0.2708,-95.7573,213.808
15.5604,0.27458,-95.7515,inf,15.5604,0.27458,-95.7515,213.808
80.1209,-16.6315,-62.2443,inf,80.1209,-16.6315,-62.2443,139.136
15.5622,0.271614,-95.7565,inf,15.5622,0.271614,-95.7565,213.808
85.6997,-18.1549,-59.3714,inf,85.6997,-18.1549,-59.3714,132.679
15.5623,0.271323,-95.7568,inf,15.5623,0.271323,-95.7568,213.808
17.5185,0.235623,-94.7944,inf,17.5185,0.235623,-94.7944,211.682
15.5609,0.273558,-95.7531,inf,15.5609,0.273558,-95.7531,213.808
15.5625,0.270966,-95.7575,inf,15.5625,0.270966,-95.7575,213.808
15.5605,0.274592,-95.7515,inf,15.5605,0.274592,-95.7515,213.808
15.5622,0.27138,-95.7566,inf,15.5622,0.27138,-95.7566,213.808
110.744,-41.7253,-26.2999,inf,110.744,-41.7253,-26.2999,93.4175
29.9612,-0.976079,-89.006,inf,29.9612,-0.976079,-89.006,198.087
15.5626,0.270845,-95.7575,inf,15.5626,0.270845,-95.7575,213.808
15.5605,0.274722,-95.7515,inf,15.5605,0.274722,-95.7515,213.808
15.5623,0.271298,-95.757,inf,15.5623,0.271298,-95.757,213.808
15.5623,0.271164,-95.7569,inf,15.5623,0.271164,-95.7569,213.808
15.5624,0.270965,-95.7572,inf,15.5624,0.270965,-95.7572,213.808
169.571,-79.5343,-23.1677,inf,169.571,-79.5343,-23.1677,48.3213
15.5624,0.271105,-95.757,inf,15.5624,0.271105,-95.757,213.808
66.7708,-12.2934,-68.8784,inf,66.7708,-12.2934,-68.8784,154.648
99.2331,-25.2427,-50.0876,inf,99.2331,-25.2427,-50.0876,115.22
49.7741,-6.06729,-78.0085,inf,49.7741,-6.06729,-78.0085,174.881
152.783,-27.5045,-14.2069,inf,152.783,-27.5045,-14.2069,54.1971
15.5623,0.271181,-95.757,inf,15.5623,0.271181,-95.757,213.808
29.7743,-1.96879,-88.9886,inf,29.7743,-1.96879,-88.9886,197.997
215.555,-76.5538,-4.56659,inf,215.555,-76.5538,-4.56659,31.1114
100.055,-40.296,-29.4713,inf,100.055,-40.296,-29.4713,104.65
15.5626,0.270956,-95.7575,inf,15.5626,0.270956,-95.7575,213.808
15.5625,0.270968,-95.7572,inf,15.5625,0.270968,-95.7572,213.808
160.056,-35.929,-23.1166,inf,160.056,-35.929,-23.1166,48.2486
85.6987,-18.1548,-59.3681,inf,85.6987,-18.1548,-59.3681,132.678
206.455,-50.1219,-6.37939,inf,NULL,NULL,NULL,NULL
66.7695,-12.2862,-68.8707,inf,66.7695,-12.2862,-68.8707,154.648
15.5605,0.274422,-95.7517,inf,15.5605,0.274422,-95.7517,213.808
15.5625,0.27105,-95.7573,inf,15.5625,0.27105,-95.7573,213.808
34.296,-1.67698,-86.8495,inf,34.296,-1.67698,-86.8495,193.225
15.5622,0.271564,-95.7566,inf,15.5622,0.271564,-95.7566,213.808
82.8969,-17.4401,-60.8585,inf,82.8969,-17.4401,-60.8585,135.93
15.5625,0.27091,-95.7574,inf,15.5625,0.27091,-95.7574,213.808
15.5625,0.270805,-95.7574,inf,15.5625,0.270805,-95.7574,213.808
15.5605,0.27474,-95.7515,inf,15.5605,0.27474,-95.7515,213.808
38.6582,-2.47734,-84.4252,inf,38.6582,-2.47734,-84.4252,188.195
15.5605,0.274853,-95.7515,inf,15.5605,0.274853,-95.7515,213.808
38.6586,-2.47572,-84.4253,inf,38.6586,-2.47572,-84.4253,188.195
163.528,-36.8871,-21.378,inf,163.528,-36.8871,-21.378,44.263
25.7306,-0.411776,-91.0625,inf,25.7306,-0.411776,-91.0625,202.784
15.5625,0.270979,-95.7574,inf,15.5625,0.270979,-95.7574,213.808
121.665,-28.833,-39.6681,inf,121.665,-28.833,-39.6681,90.3217
15.5626,0.270873,-95.7575,inf,15.5626,0.270873,-95.7575,213.808
15.5625,0.270924,-95.7573,inf,15.5625,0.270924,-95.7573,213.808
15.5605,0.274792,-95.7514,inf,15.5605,0.274792,-95.7514,213.808
38.6583,-2.47749,-84.4254,inf,38.6583,-2.47749,-84.4254,188.195
15.5624,0.271168,-95.7571,inf,15.5624,0.271168,-95.7571,213.808
15.5625,0.270908,-95.7573,inf,15.5625,0.270908,-95.7573,213.808
15.5625,0.270885,-95.7575,inf,15.5625,0.270885,-95.7575,213.808
120.363,-33.5156,-39.3192,inf,120.363,-33.5156,-39.3192,90.3318
15.5605,0.274879,-95.7514,inf,15.5605,0.274879,-95.7514,213.808
85.6893,-18.2384,-59.4173,inf,85.6893,-18.2384,-59.4173,132.688
82.8958,-17.4409,-60.8575,inf,82.8958,-17.4409,-60.8575,135.931
15.5623,0.271468,-95.7568,inf,15.5623,0.271468,-95.7568,213.808
177.289,-79.5624,-22.2264,inf,177.289,-79.5624,-22.2264,43.4019
124.876,-29.3533,-37.8766,inf,124.876,-29.3533,-37.8766,86.6289
36.4769,-2.08689,-85.6889,inf,36.4769,-2.08689,-85.6889,190.73
15.5623,0.271031,-95.757,inf,15.5623,0.271031,-95.757,213.808
15.5623,0.271212,-95.7569,inf,15.5623,0.271212,-95.7569,213.808
15.5625,0.270888,-95.7574,inf,15.5625,0.270888,-95.7574,213.808
31.8309,-2.52829,-87.8336,inf,31.8309,-2.52829,-87.8336,195.574
15.5626,0.270974,-95.7576,inf,15.5626,0.270974,-95.7576,213.808
80.122,-16.6275,-62.2454,inf,80.122,-16.6275,-62.2454,139.136
15.5622,0.271399,-95.7566,inf,15.5622,0.271399,-95.7566,213.808
15.5605,0.274639,-95.7515,inf,15.5605,0.274639,-95.7515,213.808
36.477,-2.08738,-85.6893,inf,36.477,-2.08738,-85.6893,190.73
15.5623,0.271166,-95.7569,inf,15.5623,0.271166,-95.7569,213.808
88.4793,-19.0209,-57.8798,inf,88.4793,-19.0209,-57.8798,129.409
15.5605,0.274405,-95.7517,inf,15.5605,0.274405,-95.7517,213.808
34.296,-1.6767,-86.8494,inf,34.296,-1.6767,-86.8494,193.225
94.205,-20.2342,-54.5932,inf,94.205,-20.2342,-54.5932,122.715
97.1004,-20.8613,-52.9129,inf,97.1004,-20.8613,-52.9129,119.32
15.5621,0.271493,-95.7563,inf,15.5621,0.271493,-95.7563,213.808
15.5625,0.270957,-95.7575,inf,15.5625,0.270957,-95.7575,213.808
40.8618,-2.91568,-83.1332,inf,40.8618,-2.91568,-83.1332,185.615
15.5623,0.271322,-95.7568,inf,15.5623,0.271322,-95.7568,213.808
23.6457,-0.18937,-92.0448,inf,23.6457,-0.18937,-92.0448,205.071
15.5626,0.270929,-95.7575,inf,15.5626,0.270929,-95.7575,213.808
15.5625,0.271024,-95.7574,inf,15.5625,0.271024,-95.7574,213.808
15.5625,0.270918,-95.7575,inf,15.5625,0.270918,-95.7575,213.808
77.365,-15.8085,-63.5858,inf,77.365,-15.8085,-63.5858,142.308
160.05,-35.9205,-23.108,inf,160.05,-35.9205,-23.108,48.2513
38.6755,-2.56548,-84.5013,inf,38.6755,-2.56548,-84.5013,188.192
15.5626,0.270899,-95.7575,inf,15.5626,0.270899,-95.7575,213.808
15.5622,0.271491,-95.7567,inf,15.5622,0.271491,-95.7567,213.808
15.5605,0.274671,-95.7517,inf,15.5605,0.274671,-95.7517,213.808
15.5605,0.274539,-95.7516,inf,15.5605,0.274539,-95.7516,213.808
196.487,-81.6352,-16.3666,inf,196.487,-81.6352,-16.3666,35.791
82.9027,-17.4298,-60.8671,inf,82.9027,-17.4298,-60.8671,135.932
15.5606,0.274308,-95.7519,inf,15.5606,0.274308,-95.7519,213.808
15.5625,0.270792,-95.7574,inf,15.5625,0.270792,-95.7574,213.808
15.5624,0.271033,-95.7572,inf,15.5624,0.271033,-95.7572,213.808
15.5622,0.271561,-95.7565,inf,15.5622,0.271561,-95.7565,213.808
15.5606,0.274536,-95.752,inf,15.5606,0.274536,-95.752,213.808
219.468,-66.7489,-2.04085,inf,219.468,-66.7489,-2.04085,25.7621
15.5608,0.273745,-95.7528,inf,15.5608,0.273745,-95.7528,213.808
15.5604,0.274669,-95.7514,inf,15.5604,0.274669,-95.7514,213.808
169.57,-79.5336,-23.1714,inf,169.57,-79.5336,-23.1714,48.3235
192.929,-41.3654,-10.0076,inf,192.929,-41.3654,-10.0076,14.9901
15.5623,0.271146,-95.7569,inf,15.5623,0.271146,-95.7569,213.808
15.5626,0.271006,-95.7576,inf,15.5626,0.271006,-95.7576,213.808
15.5609,0.273702,-95.7529,inf,15.5609,0.273702,-95.7529,213.808
15.5624,0.271027,-95.7571,inf,15.5624,0.271027,-95.7571,213.808
15.5604,0.274553,-95.7512,inf,15.5604,0.274553,-95.7512,213.808
88.4843,-19.022,-57.8873,inf,88.4843,-19.022,-57.8873,129.408
15.5605,0.274456,-95.7518,inf,15.5605,0.274456,-95.7518,213.808
31.8308,-2.52767,-87.8333,inf,31.8308,-2.52767,-87.8333,195.574
15.5625,0.271024,-95.7573,inf,15.5625,0.271024,-95.7573,213.808
15.5622,0.271661,-95.7565,inf,15.5622,0.271661,-95.7565,213.808
118.464,-28.3169,-41.3956,inf,118.464,-28.3169,-41.3956,93.978
152.962,-33.785,-25.8449,inf,152.962,-33.785,-25.8449,56.0665
172.148,-79.4803,-23.1993,inf,172.148,-79.4803,-23.1993,46.7227
15.5605,0.274761,-95.7516,inf,15.5605,0.274761,-95.7516,213.808
91.301,-19.785,-56.3044,inf,91.301,-19.785,-56.3044,126.09
15.5604,0.274817,-95.7514,inf,15.5604,0.274817,-95.7514,213.808
15.5624,0.271018,-95.7572,inf,15.5624,0.271018,-95.7572,213.808
34.2957,-1.67727,-86.8492,inf,34.2957,-1.67727,-86.8492,193.225
15.5605,0.27456,-95.7518,inf,15.5605,0.27456,-95.7518,213.808
85.7208,-18.1879,-59.4569,inf,85.7208,-18.1879,-59.4569,132.691
15.5605,0.274771,-95.7516,inf,15.5605,0.274771,-95.7516,213.808
15.5608,0.273772,-95.7527,inf,15.5608,0.273772,-95.7527,213.808
15.5604,0.274744,-95.7514,inf,15.5604,0.274744,-95.7514,213.808
15.5605,0.274678,-95.7515,inf,15.5605,0.274678,-95.7515,213.808
15.5606,0.27419,-95.7522,inf,15.5606,0.27419,-95.7522,213.808
15.5606,0.274252,-95.7521,inf,15.5606,0.274252,-95.7521,213.808
32.1299,-1.31636,-87.9702,inf,32.1299,-1.31636,-87.9702,195.676
217.526,-73.7434,-3.55633,inf,217.526,-73.7434,-3.55633,29.7246
15.5622,0.271305,-95.7566,inf,15.5622,0.271305,-95.7566,213.808
31.8309,-2.5274,-87.8334,inf,31.8309,-2.5274,-87.8334,195.574
15.5607,0.274134,-95.7522,inf,15.5607,0.274134,-95.7522,213.808
66.7716,-12.2939,-68.8799,inf,66.7716,-12.2939,-68.8799,154.648
15.5607,0.273984,-95.7523,inf,15.5607,0.273984,-95.7523,213.808
40.8924,-3.12623,-83.3002,inf,40.8924,-3.12623,-83.3002,185.611
160.06,-35.9224,-23.1208,inf,160.06,-35.9224,-23.1208,48.2487
15.5625,0.270779,-95.7574,inf,15.5625,0.270779,-95.7574,213.808
15.5625,0.271085,-95.7575,inf,15.5625,0.271085,-95.7575,213.808
219.303,-62.8813,-1.96243,inf,219.303,-62.8813,-1.96243,23.289
15.5623,0.271465,-95.7569,inf,15.5623,0.271465,-95.7569,213.808
15.5624,0.271214,-95.7571,inf,15.5624,0.271214,-95.7571,213.808
15.5606,0.274262,-95.7519,inf,15.5606,0.274262,-95.7519,213.808
100.011,-21.455,-51.1622,inf,100.011,-21.455,-51.1622,115.888
15.5623,0.271147,-95.7569,inf,15.5623,0.271147,-95.7569,213.808
15.5623,0.271173,-95.7569,inf,15.5623,0.271173,-95.7569,213.808
15.5624,0.271137,-95.757,inf,15.5624,0.271137,-95.757,213.808
15.5622,0.271389,-95.7567,inf,15.5622,0.271389,-95.7567,213.808
88.5681,-18.8914,-57.9947,inf,88.5681,-18.8914,-57.9947,129.415
15.5625,0.270867,-95.7573,inf,15.5625,0.270867,-95.7573,213.808
15.5625,0.271087,-95.7574,inf,15.5625,0.271087,-95.7574,213.808
15.562,0.271633,-95.7562,inf,15.562,0.271633,-95.7562,213.808
40.8924,-3.12599,-83.3002,inf,40.8924,-3.12599,-83.3002,185.611
15.5622,0.271272,-95.7567,inf,15.5622,0.271272,-95.7567,213.808
15.5625,0.271022,-95.7574,inf,15.5625,0.271022,-95.7574,213.808
15.5624,0.27088,-95.7572,inf,15.5624,0.27088,-95.7572,213.808
97.1017,-20.8589,-52.9161,inf,97.1017,-20.8589,-52.9161,119.32
15.5625,0.270792,-95.7574,inf,15.5625,0.270792,-95.7574,213.808
15.5623,0.271153,-95.7569,inf,15.5623,0.271153,-95.7569,213.808
29.7743,-1.96866,-88.9884,inf,29.7743,-1.96866,-88.9884,197.997
180.875,-32.2813,-6.72133,inf,180.875,-32.2813,-6.72133,26.9241
211.357,-48.519,-3.21912,inf,211.357,-48.519,-3.21912,11.8972
15.5605,0.274561,-95.7515,inf,15.5605,0.274561,-95.7515,213.808
15.5607,0.274046,-95.7524,inf,15.5607,0.274046,-95.7524,213.808
88.5683,-18.8929,-57.9953,inf,88.5683,-18.8929,-57.9953,129.415
164.593,-79.7438,-21.9818,inf,164.593,-79.7438,-21.9818,51.2011
15.5625,0.270982,-95.7573,inf,15.5625,0.270982,-95.7573,213.808
15.5605,0.274542,-95.7516,inf,15.5605,0.274542,-95.7516,213.808
15.5624,0.27116,-95.7571,inf,15.5624,0.27116,-95.7571,213.808
66.7686,-12.2937,-68.8757,inf,66.7686,-12.2937,-68.8757,154.649
160.057,-35.9277,-23.1191,inf,160.057,-35.9277,-23.1191,48.2487
172.148,-79.4808,-23.199,inf,172.148,-79.4808,-23.199,46.7228
15.5625,0.270916,-95.7573,inf,15.5625,0.270916,-95.7573,213.808
15.5625,0.270968,-95.7573,inf,15.5625,0.270968,-95.7573,213.808
15.5621,0.271557,-95.7564,inf,15.5621,0.271557,-95.7564,213.808
25.7306,-0.412392,-91.0631,inf,25.7306,-0.412392,-91.0631,202.784
15.5624,0.271146,-95.7571,inf,15.5624,0.271146,-95.7571,213.808
15.5625,0.270784,-95.7574,inf,15.5625,0.270784,-95.7574,213.808
91.4396,-19.5431,-56.4747,inf,91.4396,-19.5431,-56.4747,126.105
172.148,-79.4816,-23.1988,inf,172.148,-79.4816,-23.1988,46.7233
15.5624,0.270925,-95.7572,inf,15.5624,0.270925,-95.7572,213.808
15.5625,0.270851,-95.7575,inf,15.5625,0.270851,-95.7575,213.808
15.5625,0.27095,-95.7574,inf,15.5625,0.27095,-95.7574,213.808
15.5622,0.271326,-95.7566,inf,15.5622,0.271326,-95.7566,213.808
15.5624,0.271059,-95.7572,inf,15.5624,0.271059,-95.7572,213.808
177.289,-79.5637,-22.223,inf,177.289,-79.5637,-22.223,43.4013
152.965,-33.7777,-25.8519,inf,152.965,-33.7777,-25.8519,56.0691
15.5605,0.274664,-95.7515,inf,15.5605,0.274664,-95.7515,213.808
121.665,-28.8356,-39.6694,inf,121.665,-28.8356,-39.6694,90.3213
121.665,-28.8349,-39.6691,inf,121.665,-28.8349,-39.6691,90.3213
128.122,-29.846,-36.0611,inf,128.122,-29.846,-36.0611,82.9034
145.621,-28.7891,-18.1055,inf,145.621,-28.7891,-18.1055,61.1133
43.1302,-3.76575,-82.0937,inf,43.1302,-3.76575,-82.0937,182.989
218.979,-70.1399,-3.75159,inf,218.979,-70.1399,-3.75159,27.9268
15.5625,0.270919,-95.7572,inf,15.5625,0.270919,-95.7572,213.808
15.5626,0.2709,-95.7574,inf,15.5626,0.2709,-95.7574,213.808
15.5624,0.271257,-95.7571,inf,15.5624,0.271257,-95.7571,213.808
88.5684,-18.892,-57.9953,inf,88.5684,-18.892,-57.9953,129.415
15.5625,0.270885,-95.7573,inf,15.5625,0.270885,-95.7573,213.808
15.5606,0.274616,-95.7518,inf,15.5606,0.274616,-95.7518,213.808
15.5606,0.274346,-95.7519,inf,15.5606,0.274346,-95.7519,213.808
218.484,-59.0491,-1.99381,inf,218.484,-59.0491,-1.99381,20.6766
29.7744,-1.9682,-88.9883,inf,29.7744,-1.9682,-88.9883,197.997
15.5625,0.270938,-95.7574,inf,15.5625,0.270938,-95.7574,213.808
218.495,-59.0474,-1.97868,inf,218.495,-59.0474,-1.97868,20.6845
15.5608,0.273967,-95.7526,inf,15.5608,0.273967,-95.7526,213.808
15.5625,0.270755,-95.7574,inf,15.5625,0.270755,-95.7574,213.808
15.5626,0.270839,-95.7575,inf,15.5626,0.270839,-95.7575,213.808
15.5621,0.271449,-95.7564,inf,15.5621,0.271449,-95.7564,213.808
15.5624,0.271003,-95.7571,inf,15.5624,0.271003,-95.7571,213.808
15.5623,0.271352,-95.7569,inf,15.5623,0.271352,-95.7569,213.808
15.5626,0.270985,-95.7575,inf,15.5626,0.270985,-95.7575,213.808
15.5624,0.271028,-95.7572,inf,15.5624,0.271028,-95.7572,213.808
40.8926,-3.12658,-83.3008,inf,40.8926,-3.12658,-83.3008,185.611
15.5625,0.270841,-95.7573,inf,15.5625,0.270841,-95.7573,213.808
71.9685,-14.1069,-66.23,inf,71.9685,-14.1069,-66.23,148.549
33.8753,-3.16104,-86.6044,inf,33.8753,-3.16104,-86.6044,193.11
117.629,-31.6375,-41.1271,inf,117.629,-31.6375,-41.1271,93.8806
29.7747,-1.96782,-88.9888,inf,29.7747,-1.96782,-88.9888,197.997
15.5625,0.270842,-95.7573,inf,15.5625,0.270842,-95.7573,213.808
15.5626,0.270972,-95.7576,inf,15.5626,0.270972,-95.7576,213.808
15.5606,0.274749,-95.7519,inf,15.5606,0.274749,-95.7519,213.808
15.5623,0.271132,-95.7568,inf,15.5623,0.271132,-95.7568,213.808
15.5606,0.274585,-95.7519,inf,15.5606,0.274585,-95.7519,213.808
15.5625,0.271105,-95.7573,inf,15.5625,0.271105,-95.7573,213.808
83.2337,-27.1802,-50.285,inf,83.2337,-27.1802,-50.285,129.165
32.1303,-1.31668,-87.971,inf,32.1303,-1.31668,-87.971,195.676
121.279,-42.8262,-22.1148,inf,121.279,-42.8262,-22.1148,82.0821
15.5622,0.271554,-95.7566,inf,15.5622,0.271554,-95.7566,213.808
15.5626,0.271015,-95.7576,inf,15.5626,0.271015,-95.7576,213.808
34.2964,-1.69177,-86.8571,inf,34.2964,-1.69177,-86.8571,193.224
15.5624,0.27106,-95.7572,inf,15.5624,0.27106,-95.7572,213.808
15.5625,0.270788,-95.7574,inf,15.5625,0.270788,-95.7574,213.808
192.924,-41.3593,-10.0021,inf,192.924,-41.3593,-10.0021,14.9925
214.283,-52.3234,-3.23634,inf,214.283,-52.3234,-3.23634,14.8282
15.5623,0.271281,-95.7569,inf,15.5623,0.271281,-95.7569,213.808
206.531,-50.0431,-6.33276,inf,NULL,NULL,NULL,NULL
15.5623,0.271367,-95.7567,inf,15.5623,0.271367,-95.7567,213.808
15.5606,0.274282,-95.7519,inf,15.5606,0.274282,-95.7519,213.808
15.5622,0.271312,-95.7567,inf,15.5622,0.271312,-95.7567,213.808
15.5625,0.270902,-95.7574,inf,15.5625,0.270902,-95.7574,213.808
15.5624,0.270953,-95.7573,inf,15.5624,0.270953,-95.7573,213.808
15.5619,0.271802,-95.756,inf,15.5619,0.271802,-95.756,213.808
15.562,0.271964,-95.756,inf,15.562,0.271964,-95.756,213.808
15.5623,0.271313,-95.757,inf,15.5623,0.271313,-95.757,213.808
15.5623,0.271346,-95.7568,inf,15.5623,0.271346,-95.7568,213.808
15.5605,0.274482,-95.7517,inf,15.5605,0.274482,-95.7517,213.808
15.5624,0.27112,-95.7571,inf,15.5624,0.27112,-95.7571,213.808
15.5623,0.271282,-95.7568,inf,15.5623,0.271282,-95.7568,213.808
15.5625,0.271026,-95.7574,inf,15.5625,0.271026,-95.7574,213.808
216.797,-55.4484,-2.49321,inf,216.797,-55.4484,-2.49321,17.8341
15.5624,0.271125,-95.7572,inf,15.5624,0.271125,-95.7572,213.808
45.3845,-4.46072,-80.864,inf,45.3845,-4.46072,-80.864,180.33
194.036,-81.6123,-17.952,inf,194.036,-81.6123,-17.952,36.84
15.5605,0.274555,-95.7518,inf,15.5605,0.274555,-95.7518,213.808
47.6433,-5.17465,-79.5661,inf,47.6433,-5.17465,-79.5661,177.631
66.7706,-12.2932,-68.8782,inf,66.7706,-12.2932,-68.8782,154.648
204.005,-44.8947,-5.30602,inf,NULL,NULL,NULL,NULL
15.5606,0.274094,-95.752,inf,15.5606,0.274094,-95.752,213.808
15.5625,0.270887,-95.7575,inf,15.5625,0.270887,-95.7575,213.808
15.5606,0.274512,-95.7519,inf,15.5606,0.274512,-95.7519,213.808
85.7209,-18.1893,-59.4572,inf,85.7209,-18.1893,-59.4572,132.691
15.5624,0.271225,-95.7571,inf,15.5624,0.271225,-95.7571,213.808
92.2604,-30.7691,-46.272,inf,92.2604,-30.7691,-46.272,118.822
15.5626,0.270934,-95.7576,inf,15.5626,0.270934,-95.7576,213.808
15.5625,0.271201,-95.7572,inf,15.5625,0.271201,-95.7572,213.808
191.632,-81.5366,-19.4961,inf,191.632,-81.5366,-19.4961,38.009
111.494,-29.5129,-44.3232,inf,111.494,-29.5129,-44.3232,101.082
65.5777,-19.797,-64.0398,inf,65.5777,-19.797,-64.0398,151.93
15.5605,0.274907,-95.7514,inf,15.5605,0.274907,-95.7514,213.808
15.5624,0.270933,-95.7572,inf,15.5624,0.270933,-95.7572,213.808
15.5624,0.271058,-95.7571,inf,15.5624,0.271058,-95.7571,213.808
15.5625,0.270797,-95.7573,inf,15.5625,0.270797,-95.7573,213.808
160.058,-35.9265,-23.12,inf,160.058,-35.9265,-23.12,48.2487
189.241,-81.4615,-20.9509,inf,189.241,-81.4615,-20.9509,39.3004
15.5606,0.274491,-95.752,inf,15.5606,0.274491,-95.752,213.808
208.926,-53.181,-5.55429,inf,208.926,-53.181,-5.55429,10.9839
15.5607,0.273884,-95.7523,inf,15.5607,0.273884,-95.7523,213.808
15.5626,0.271046,-95.7576,inf,15.5626,0.271046,-95.7576,213.808
82.903,-17.4298,-60.8669,inf,82.903,-17.4298,-60.8669,135.931
156.55,-34.8792,-24.6567,inf,156.55,-34.8792,-24.6567,52.1965
186.82,-81.4069,-22.2409,inf,186.82,-81.4069,-22.2409,40.6786
15.5604,0.274498,-95.7514,inf,15.5604,0.274498,-95.7514,213.808
61.7303,-10.4518,-71.4797,inf,61.7303,-10.4518,-71.4797,160.599
15.5623,0.271172,-95.7568,inf,15.5623,0.271172,-95.7568,213.808
15.5623,0.271326,-95.7568,inf,15.5623,0.271326,-95.7568,213.808
184.328,-81.3713,-23.2469,inf,184.328,-81.3713,-23.2469,42.0738
74.6456,-14.9711,-64.9131,inf,74.6456,-14.9711,-64.9131,145.446
160.043,-35.9267,-23.0942,inf,160.043,-35.9267,-23.0942,48.2488
132.251,-38.389,-31.3874,inf,132.251,-38.389,-31.3874,75.5641
15.5625,0.270901,-95.7575,inf,15.5625,0.270901,-95.7575,213.808
15.5623,0.271131,-95.7569,inf,15.5623,0.271131,-95.7569,213.808
15.5626,0.27102,-95.7576,inf,15.5626,0.27102,-95.7576,213.808
15.5624,0.2709,-95.7572,inf,15.5624,0.2709,-95.7572,213.808
15.5621,0.271488,-95.7563,inf,15.5621,0.271488,-95.7563,213.808
208.613,-53.3905,-5.63917,inf,208.613,-53.3905,-5.63917,10.8389
184.328,-81.3709,-23.2475,inf,184.328,-81.3709,-23.2475,42.0738
15.5604,0.274429,-95.7514,inf,15.5604,0.274429,-95.7514,213.808
15.5604,0.274613,-95.7514,inf,15.5604,0.274613,-95.7514,213.808
15.5624,0.271075,-95.7572,inf,15.5624,0.271075,-95.7572,213.808
15.5604,0.274618,-95.7513,inf,15.5604,0.274618,-95.7513,213.808
15.561,0.273424,-95.7533,inf,15.561,0.273424,-95.7533,213.808
64.2392,-11.3675,-70.1947,inf,64.2392,-11.3675,-70.1947,157.641
15.5623,0.271151,-95.7568,inf,15.5623,0.271151,-95.7568,213.808
15.5624,0.271029,-95.7571,inf,15.5624,0.271029,-95.7571,213.808
15.5605,0.274789,-95.7516,inf,15.5605,0.274789,-95.7516,213.808
192.938,-41.3715,-10.0171,inf,192.938,-41.3715,-10.0171,14.989
92.2609,-30.773,-46.2746,inf,92.2609,-30.773,-46.2746,118.822
15.5625,0.270862,-95.7574,inf,15.5625,0.270862,-95.7574,213.808
15.5622,0.271416,-95.7566,inf,15.5622,0.271416,-95.7566,213.808
185.468,-39.9295,-12.8352,inf,185.468,-39.9295,-12.8352,21.8482
15.5625,0.271146,-95.7573,inf,15.5625,0.271146,-95.7573,213.808
43.1311,-3.77295,-82.0999,inf,43.1311,-3.77295,-82.0999,182.99
15.5623,0.27118,-95.757,inf,15.5623,0.27118,-95.757,213.808
94.3249,-20.1745,-54.8856,inf,94.3249,-20.1745,-54.8856,122.757
82.9021,-17.4299,-60.8662,inf,82.9021,-17.4299,-60.8662,135.932
177.851,-38.3559,-15.0746,inf,177.851,-38.3559,-15.0746,29.2133
160.038,-35.9381,-23.0914,inf,160.038,-35.9381,-23.0914,48.2485
15.5625,0.270754,-95.7574,inf,15.5625,0.270754,-95.7574,213.808
15.5623,0.271278,-95.7569,inf,15.5623,0.271278,-95.7569,213.808
15.5607,0.274157,-95.7524,inf,15.5607,0.274157,-95.7524,213.808
15.5624,0.271202,-95.7571,inf,15.5624,0.271202,-95.7571,213.808
15.5623,0.271214,-95.7568,inf,15.5623,0.271214,-95.7568,213.808
15.5623,0.271394,-95.7569,inf,15.5623,0.271394,-95.7569,213.808
69.3433,-13.2249,-67.5625,inf,69.3433,-13.2249,-67.5625,151.619
118.465,-28.3168,-41.4001,inf,118.465,-28.3168,-41.4001,93.9789
42.0134,-5.31131,-80.5278,inf,42.0134,-5.31131,-80.5278,182.87
15.5605,0.274465,-95.7517,inf,15.5605,0.274465,-95.7517,213.808
15.5606,0.274861,-95.7518,inf,15.5606,0.274861,-95.7518,213.808
29.7743,-1.96902,-88.9887,inf,29.7743,-1.96902,-88.9887,197.997
71.9599,-14.1513,-66.2517,inf,71.9599,-14.1513,-66.2517,148.555
88.5634,-18.9085,-57.9948,inf,88.5634,-18.9085,-57.9948,129.415
